🕘️更新时间,#genre#
CCTV-5,http://219.145.93.74:9999/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-5,http://116.117.104.39:8096/tsfile/live/0005_1.m3u8$订阅源
CCTV-5,http://182.32.204.113:3217/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-5,http://123.161.39.128:9901/tsfile/live/0005_1.m3u8$订阅源
CCTV-5,http://z.b.bkpcp.top/m.php?id=cctv5$订阅源
CCTV-5,http://123.163.114.115:9901/tsfile/live/0005_1.m3u8$订阅源
CCTV-5,http://221.233.192.152:1111/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV-5,http://221.233.192.152:1111/tsfile/live/0005_1.m3u8$订阅源
CCTV-5,http://219.159.91.10:9901/tsfile/live/0005_1.m3u8$订阅源
CCTV-5,http://125.32.182.146:9901/tsfile/live/0005_1.m3u8$订阅源
CCTV-5,http://59.48.75.130:3052/tsfile/live/0005_1.m3u8$订阅源
CCTV-5,http://183.66.15.146:60901/tsfile/live/0005_1.m3u8$订阅源
CCTV-5,http://183.66.15.146:60901/tsfile/live/0005_1.m3u8?key=txiptv$订阅源
CCTV-5,http://119.125.134.176:9901/tsfile/live/0005_1.m3u8$订阅源
CCTV-5+,http://101.19.84.8:9901/tsfile/live/0016_1.m3u8$订阅源
CCTV-5+,http://116.1.184.67:8181/tsfile/live/0016_1.m3u8$订阅源
CCTV-5+,http://182.32.204.113:3217/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-5+,http://z.b.bkpcp.top/m.php?id=cctv5p$订阅源
CCTV-5+,http://221.233.192.152:1111/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV-5+,http://221.233.192.152:1111/tsfile/live/0016_1.m3u8$订阅源
CCTV-5+,http://221.199.193.79:9901/tsfile/live/1002_1.m3u8$订阅源
CCTV-5+,http://117.190.144.101:1111/tsfile/live/0018_1.m3u8$订阅源
CCTV-5+,http://117.190.144.101:1111/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-5+,http://221.199.193.3:9901/tsfile/live/1002_1.m3u8$订阅源
CCTV-5+,http://171.110.42.239:8181/tsfile/live/0016_1.m3u8$订阅源
CCTV-5+,http://221.199.193.53:9901/tsfile/live/1002_1.m3u8$订阅源
CCTV-5+,http://219.159.194.252:8181/tsfile/live/0016_1.m3u8$订阅源
CCTV-5+,http://222.217.230.193:8181/tsfile/live/0016_1.m3u8$订阅源
CCTV-5+,http://58.17.116.69:9908/tsfile/live/0001_6.m3u8$订阅源
广东体育,http://119.125.134.176:9901/tsfile/live/1007_1.m3u8$订阅源
广东体育,http://171.110.42.239:8181/tsfile/live/1026_1.m3u8$订阅源
广东体育,http://183.3.134.56:9901/tsfile/live/0142_1.m3u8$订阅源
广东体育,http://219.159.194.252:8181/tsfile/live/1001_1.m3u8$订阅源
广东体育,http://222.217.230.193:8181/tsfile/live/1026_1.m3u8$订阅源
广东体育,http://219.159.194.213:8181/tsfile/live/1001_1.m3u8$订阅源
广东体育,http://222.217.230.195:8181/tsfile/live/1026_1.m3u8$订阅源
广东体育,http://120.238.94.10:9901/tsfile/live/1012_1.m3u8$订阅源
广东体育,http://14.212.185.71:9901/tsfile/live/1003_1.m3u8$订阅源
广东体育,http://171.110.42.238:8181/tsfile/live/1026_1.m3u8$订阅源
广东体育,http://222.218.158.25:8181/tsfile/live/1001_1.m3u8$订阅源
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40$订阅源
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&time=20240926215313&ip=111.229.253.40$订阅源
劲爆体育,http://z.b.bkpcp.top/m.php?id=jbty$订阅源
广州竞赛,http://tencentplaygzrb01.gztv.com/live/jingsai.m3u8$订阅源
山东体育,http://182.32.204.113:3217/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东体育,http://222.134.245.16:9901/tsfile/live/1006_1.m3u8$订阅源
山东体育,http://222.134.245.16:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东体育,http://112.234.21.109:9901/tsfile/live/0001_2.m3u8$订阅源
山东体育,http://119.163.199.98:9901/tsfile/live/1003_1.m3u8$订阅源
风云足球,http://106.115.26.161:9999/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&down=1$订阅源
风云足球,http://120.238.94.10:9901/tsfile/live/1087_1.m3u8$订阅源
风云足球,http://112.234.21.109:9901/tsfile/live/1031_1.m3u8$订阅源
魅力足球,http://z.b.bkpcp.top/m.php?id=mlzq$订阅源

🪁动画频道,#genre#
新动漫,http://171.110.42.239:8181/tsfile/live/1062_1.m3u8$订阅源
新动漫,http://222.217.230.193:8181/tsfile/live/1062_1.m3u8$订阅源
新动漫,http://222.217.230.195:8181/tsfile/live/1062_1.m3u8$订阅源
新动漫,http://171.110.42.238:8181/tsfile/live/1062_1.m3u8$订阅源
优漫卡通,http://116.1.184.67:8181/tsfile/live/1007_1.m3u8$订阅源
优漫卡通,http://182.32.204.113:3217/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
优漫卡通,http://175.10.230.91:8081/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
优漫卡通,http://42.48.50.138:9002/tsfile/live/1006_1.m3u8$订阅源
优漫卡通,http://58.221.214.82:9901/tsfile/live/0008_2.m3u8$订阅源
金鹰卡通,http://115.48.63.16:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
金鹰卡通,http://182.32.204.113:3217/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
金鹰卡通,http://59.48.75.130:3052/tsfile/live/1006_1.m3u8$订阅源
金鹰卡通,http://59.48.75.130:3052/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
金鹰卡通,http://183.66.15.146:60901/tsfile/live/0117_2.m3u8$订阅源
金鹰卡通,http://119.125.134.176:9901/tsfile/live/1018_1.m3u8$订阅源
金鹰卡通,http://221.199.193.79:9901/tsfile/live/1016_1.m3u8$订阅源
金鹰卡通,http://117.190.144.101:1111/tsfile/live/1017_1.m3u8$订阅源
金鹰卡通,http://221.199.193.3:9901/tsfile/live/1016_1.m3u8$订阅源
金鹰卡通,http://171.110.42.239:8181/tsfile/live/1071_1.m3u8$订阅源
金鹰卡通,http://221.199.193.53:9901/tsfile/live/1016_1.m3u8$订阅源
金鹰卡通,http://222.217.230.193:8181/tsfile/live/1071_1.m3u8$订阅源
金鹰卡通,http://118.77.152.185:9901/tsfile/live/0129_1.m3u8$订阅源
金鹰卡通,http://175.10.230.91:8081/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
金鹰卡通,http://106.115.26.161:9999/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&down=1$订阅源
炫动卡通,http://182.32.204.113:3217/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
海绵宝宝,http://jiaojirentv.top/2020/dy.php?id=7528160$订阅源

🎮游戏频道,#genre#
游戏风云,https://www.freetv.top/migu/790188417.m3u8?migutoken=d32d5585975f9188df0eee37f392b38d2a2a7a7acf922f7180670bc40ee4bd4b258f2127af1f5bd294078237a773c97fbe45ade4df99f5930d5b8ac1d9a74d565c73a860479776b1f3b50240a2$订阅源
游戏风云,http://z.b.bkpcp.top/m.php?id=yxfy$订阅源
游戏风云,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1595481830_-1185482178/wd_r2/ocn/youxifengyunhd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073745&ContentId=265667664&timezone=UTC&mtv_session=a0ecd5ce9d57ca6fe2f9a78dd80357fc&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=238d629872f240eaaeb4749a58e17d18$订阅源

🎵音乐频道,#genre#
CCTV-15,http://101.19.84.8:9901/tsfile/live/0015_1.m3u8$订阅源
CCTV-15,http://116.1.184.67:8181/tsfile/live/0015_1.m3u8$订阅源
CCTV-15,http://58.53.152.198:9901/tsfile/live/0015_2.m3u8$订阅源
CCTV-15,http://219.145.93.74:9999/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-15,http://116.117.104.39:8096/tsfile/live/0014_2.m3u8$订阅源
CCTV-15,http://182.32.204.113:3217/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-15,http://123.161.39.128:9901/tsfile/live/0015_1.m3u8$订阅源
CCTV-15,http://z.b.bkpcp.top/m.php?id=cctv15$订阅源
CCTV-15,http://123.163.114.115:9901/tsfile/live/0015_1.m3u8$订阅源
CCTV-15,http://221.233.192.152:1111/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV-15,http://221.233.192.152:1111/tsfile/live/0015_1.m3u8$订阅源
CCTV-15,http://125.32.182.146:9901/tsfile/live/0015_1.m3u8$订阅源
CCTV-15,http://59.48.75.130:3052/tsfile/live/0015_1.m3u8$订阅源
CCTV-15,http://183.66.15.146:60901/tsfile/live/0015_1.m3u8$订阅源
CCTV-15,http://183.66.15.146:60901/tsfile/live/0015_1.m3u8?key=txiptv$订阅源
音乐之声,http://ngcdn003.cnr.cn/live/yyzs/index.m3u8$订阅源

☘️浙江频道,#genre#

☘️北京频道,#genre#
北京科教,http://171.110.42.239:8181/tsfile/live/1030_1.m3u8$订阅源
北京科教,http://222.217.230.193:8181/tsfile/live/1030_1.m3u8$订阅源
北京科教,http://222.217.230.195:8181/tsfile/live/1030_1.m3u8$订阅源
北京科教,http://171.110.42.238:8181/tsfile/live/1030_1.m3u8$订阅源

☘️上海频道,#genre#
七彩戏剧,https://www.freetv.top/migu/796071456.m3u8?migutoken=7c91a4db05441b34bfd7216a0b9b407959ce0fd29bdaecaf2bf85d5693ec8865d495a1725582ca200674ae8c51bd91b7a503c4ee07dfda03acecfd0b154cd0160322ba25772331c8f75482228c$订阅源
七彩戏剧,http://z.b.bkpcp.top/m.php?id=qcxj$订阅源
东方影视,http://z.b.bkpcp.top/m.php?id=shys$订阅源
哈哈炫动,http://116.1.184.67:8181/tsfile/live/1005_1.m3u8$订阅源
哈哈炫动,http://119.125.134.176:9901/tsfile/live/1019_1.m3u8$订阅源
哈哈炫动,http://175.10.230.91:8081/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
哈哈炫动,http://120.238.94.10:9901/tsfile/live/1037_1.m3u8$订阅源
哈哈炫动,http://61.138.128.226:19901/tsfile/live/1016_1.m3u8$订阅源

☘️重庆频道,#genre#
万源新闻综合,http://live.wanyuannews.com:80/wytv/hd/live.m3u8$订阅源
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd$订阅源
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8$订阅源
万州综合,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8?zzhongqd$订阅源
万州综合,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8?zzhongqd$订阅源
万州综合,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8$订阅源
万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8?zzhongqd$订阅源
万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8$订阅源
万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8?zzhongqd$订阅源

☘️江苏频道,#genre#
优漫卡通,http://116.1.184.67:8181/tsfile/live/1007_1.m3u8$订阅源
优漫卡通,http://182.32.204.113:3217/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
优漫卡通,http://175.10.230.91:8081/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
优漫卡通,http://42.48.50.138:9002/tsfile/live/1006_1.m3u8$订阅源
优漫卡通,http://58.221.214.82:9901/tsfile/live/0008_2.m3u8$订阅源
连云港公共,http://live.lyg1.com/ggpd/sd/live.m3u8$订阅源

☘️辽宁频道,#genre#

☘️湖南频道,#genre#
湖南都市,http://175.10.230.91:8081/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南都市,http://220.170.241.204:9901/tsfile/live/1002_1.m3u8$订阅源
湖南都市,http://42.48.50.138:9002/tsfile/live/0127_1.m3u8$订阅源
湖南经视,http://220.170.241.204:9901/tsfile/live/1001_1.m3u8$订阅源
湖南经视,http://42.48.50.138:9002/tsfile/live/1004_1.m3u8$订阅源
湖南电影,http://175.10.230.91:8081/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南娱乐,http://175.10.230.91:8081/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南国际,http://175.10.230.91:8081/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
金鹰纪实,http://219.159.194.252:8181/tsfile/live/1016_1.m3u8$订阅源
金鹰纪实,http://219.159.194.213:8181/tsfile/live/1016_1.m3u8$订阅源
金鹰纪实,http://120.238.94.10:9901/tsfile/live/1059_1.m3u8$订阅源
金鹰纪实,http://222.218.158.25:8181/tsfile/live/1016_1.m3u8$订阅源
湖南金鹰纪实,http://220.170.241.204:9901/tsfile/live/1007_1.m3u8$订阅源

☘️湖北频道,#genre#
湖北经视,http://58.53.152.198:9901/tsfile/live/1017_1.m3u8$订阅源
湖北经视,http://58.19.43.46:9901/tsfile/live/1017_1.m3u8$订阅源
湖北影视,http://58.53.152.198:9901/tsfile/live/1016_1.m3u8$订阅源
湖北影视,http://58.19.43.46:9901/tsfile/live/1016_1.m3u8$订阅源
湖北公共,http://58.53.152.198:9901/tsfile/live/1015_1.m3u8$订阅源
湖北垄上,http://58.53.152.198:9901/tsfile/live/1013_1.m3u8$订阅源
湖北垄上,http://58.19.43.46:9901/tsfile/live/1015_1.m3u8$订阅源
十堰新闻,http://58.53.152.198:9901/tsfile/live/1002_1.m3u8$订阅源
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8$订阅源
十堰新闻,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8?zbid=351104&tpid=868100086$订阅源
十堰新闻,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8$订阅源
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8$订阅源
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd$订阅源

☘️广西频道,#genre#
南宁公共,http://219.159.194.252:8181/tsfile/live/1014_1.m3u8$订阅源
南宁公共,http://219.159.194.213:8181/tsfile/live/1014_1.m3u8$订阅源
南宁公共,http://222.218.158.25:8181/tsfile/live/1014_1.m3u8$订阅源
来宾综合,http://zb.gxlbamc.com:1935/live/lbzh.stream/playlist.m3u8$订阅源
广西新闻,http://219.159.194.252:8181/tsfile/live/1012_1.m3u8$订阅源
广西新闻,http://219.159.194.213:8181/tsfile/live/1012_1.m3u8$订阅源
广西新闻,http://222.218.158.25:8181/tsfile/live/1012_1.m3u8$订阅源

☘️天津频道,#genre#
天津卫视,http://116.1.184.67:8181/tsfile/live/0135_1.m3u8$订阅源
天津卫视,http://116.117.104.39:8096/tsfile/live/0135_1.m3u8$订阅源
天津卫视,http://182.32.204.113:3217/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://123.161.39.128:9901/tsfile/live/0135_1.m3u8$订阅源
天津卫视,http://123.163.114.115:9901/tsfile/live/0135_1.m3u8$订阅源
天津卫视,http://221.233.192.152:1111/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
天津卫视,http://221.233.192.152:1111/tsfile/live/0135_1.m3u8$订阅源
天津卫视,http://125.32.182.146:9901/tsfile/live/0135_1.m3u8$订阅源
天津卫视,http://59.48.75.130:3052/tsfile/live/0116_1.m3u8$订阅源
天津卫视,http://59.48.75.130:3052/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://183.66.15.146:60901/tsfile/live/0135_1.m3u8$订阅源
天津卫视,http://221.199.193.79:9901/tsfile/live/0135_1.m3u8$订阅源
天津卫视,http://117.190.144.101:1111/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
天津卫视,http://117.190.144.101:1111/tsfile/live/1006_1.m3u8$订阅源
天津卫视,http://221.199.193.3:9901/tsfile/live/0135_1.m3u8$订阅源

☘️四川频道,#genre#
万源新闻综合,http://live.wanyuannews.com:80/wytv/hd/live.m3u8$订阅源
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd$订阅源
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8$订阅源
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd$订阅源
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8$订阅源
利州综合,http://tvfile.lzgbdst.com:80/nmip-media/channellive/channel106876/playlist.m3u8$订阅源
双流综合,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8?zsicd$订阅源
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8?zsicd$订阅源
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8$订阅源
小金综合,http://xjlive.xjxrmt.cn:8091/live/xwpd.m3u8$订阅源
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn:80/live/yctv.m3u8?auth_key=1714112398-0-0-d9a6bd74623c01c1c2f9576fe51e8b7b$订阅源
广元公共,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8$订阅源
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8$订阅源
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8$订阅源
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd$订阅源
广安公共,http://live1.gatv.com.cn:85/live/GGPD.m3u8$订阅源
康巴卫视,http://219.159.194.252:8181/tsfile/live/0134_1.m3u8$订阅源
康巴卫视,http://219.159.194.213:8181/tsfile/live/0134_1.m3u8$订阅源
康巴卫视,http://222.218.158.25:8181/tsfile/live/0134_1.m3u8$订阅源
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8$订阅源
德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8$订阅源
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd$订阅源
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8$订阅源
旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8$订阅源
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd$订阅源
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8$订阅源
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd$订阅源
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8$订阅源
沙湾综合,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8$订阅源
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8?zsicd$订阅源
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8$订阅源
长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd$订阅源
长宁综合,http://cnpull.sccnfb.com:80/live/123456.m3u8$订阅源
马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8$订阅源
马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8?zsicd$订阅源

☘️陕西频道,#genre#

☘️福建频道,#genre#
厦门卫视,http://115.48.63.16:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
厦门卫视,http://119.125.134.176:9901/tsfile/live/0129_1.m3u8$订阅源
厦门卫视,http://220.164.192.48:50085/tsfile/live/1004_1.m3u8$订阅源
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8$订阅源
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8?zfud$订阅源
福州综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8?zfud$订阅源

☘️海南频道,#genre#

☘️河南频道,#genre#
梨园,http://182.32.204.113:3217/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
梨园,http://123.163.114.115:9901/tsfile/live/1006_1.m3u8$订阅源
梨园,http://118.77.152.185:9901/tsfile/live/1003_1.m3u8$订阅源
梨园,http://106.115.26.161:9999/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&down=1$订阅源
梨园,http://118.77.152.195:9901/tsfile/live/1003_1.m3u8$订阅源
河南都市,http://1.199.235.116:9901/tsfile/live/1000_1.m3u8$订阅源
河南民生,http://1.197.252.234:9901/tsfile/live/1002_1.m3u8$订阅源
河南民生,http://1.197.252.119:9901/tsfile/live/1002_1.m3u8$订阅源

☘️河北频道,#genre#
河北都市,http://106.115.26.161:9999/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&down=1$订阅源
河北都市,http://101.74.28.50:9901/tsfile/live/1003_1.m3u8$订阅源
河北农民,http://106.115.26.161:9999/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&down=1$订阅源
河北农民,http://101.74.28.50:9901/tsfile/live/1001_1.m3u8$订阅源

☘️贵州频道,#genre#
松新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8?zguizd$订阅源

☘️甘肃频道,#genre#

☘️新疆频道,#genre#
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd$订阅源
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd$订阅源
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd$订阅源
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8$订阅源
新疆卫视,http://116.1.184.67:8181/tsfile/live/0110_1.m3u8$订阅源
新疆卫视,http://182.32.204.113:3217/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
新疆卫视,http://106.124.91.222:9901/tsfile/live/21212_1.m3u8$订阅源
新疆卫视,http://123.163.114.115:9901/tsfile/live/0110_1.m3u8$订阅源
新疆卫视,http://59.48.75.130:3052/tsfile/live/1004_1.m3u8$订阅源
新疆卫视,http://119.125.134.176:9901/tsfile/live/0110_1.m3u8$订阅源
新疆卫视,http://221.199.193.79:9901/tsfile/live/0110_1.m3u8$订阅源
新疆卫视,http://171.110.42.239:8181/tsfile/live/0110_1.m3u8$订阅源
新疆卫视,http://221.199.193.53:9901/tsfile/live/0110_1.m3u8$订阅源
新疆卫视,http://222.217.230.193:8181/tsfile/live/0110_1.m3u8$订阅源
新疆卫视,http://222.134.245.16:9901/tsfile/live/0110_1.m3u8$订阅源
新疆卫视,http://222.134.245.16:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
新疆卫视,http://175.10.230.91:8081/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
新疆卫视,http://106.115.26.161:9999/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&down=1$订阅源
新疆卫视,http://220.164.192.48:50085/tsfile/live/0110_1.m3u8$订阅源

☘️山东频道,#genre#
山东少儿,http://182.32.204.113:3217/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东新闻,http://112.234.21.109:9901/tsfile/live/1004_1.m3u8$订阅源
山东教育,http://182.32.204.113:3217/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东教育,http://120.238.94.10:9901/tsfile/live/1062_1.m3u8$订阅源
山东教育,http://112.234.21.109:9901/tsfile/live/1009_1.m3u8$订阅源
山东农科,http://182.32.204.113:3217/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东农科,http://112.234.21.109:9901/tsfile/live/1005_1.m3u8$订阅源
山东齐鲁,http://182.32.204.113:3217/tsfile/live/1113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东齐鲁,http://222.134.245.16:9901/tsfile/live/1001_1.m3u8$订阅源
山东齐鲁,http://112.234.21.109:9901/tsfile/live/1006_1.m3u8$订阅源
山东生活,http://182.32.204.113:3217/tsfile/live/1112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东生活,http://112.234.21.109:9901/tsfile/live/1003_1.m3u8$订阅源
山东体育,http://182.32.204.113:3217/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东体育,http://222.134.245.16:9901/tsfile/live/1006_1.m3u8$订阅源
山东体育,http://222.134.245.16:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东体育,http://112.234.21.109:9901/tsfile/live/0001_2.m3u8$订阅源
山东体育,http://119.163.199.98:9901/tsfile/live/1003_1.m3u8$订阅源
山东文旅,http://182.32.204.113:3217/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东综艺,http://182.32.204.113:3217/tsfile/live/1110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东综艺,http://112.234.21.109:9901/tsfile/live/1002_1.m3u8$订阅源
青州综合,http://182.32.204.113:3217/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
威海一套新闻综合,http://l1.weihai.tv:8081/hls/969O76hb22.m3u8$订阅源
威海三套海洋,http://l1.weihai.tv:8081/hls/969O76hb22.m3u8$订阅源
威海二套公共,http://l1.weihai.tv:8081/hls/969O76hb22.m3u8$订阅源
临沂公共,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8$订阅源
临沂农科,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel115062/playlist.m3u8$订阅源
临沂新闻综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8$订阅源
潍坊公共,http://182.32.204.113:3217/tsfile/live/1106_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源

☘️山西频道,#genre#
古县综合,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8?zshanxd$订阅源
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd$订阅源
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8$订阅源
定襄综合,http://lbyzztfe.live.sxmty.com:80/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8$订阅源
山西经济,http://118.77.152.185:9901/tsfile/live/1000_1.m3u8$订阅源
山西经济,http://118.77.152.195:9901/tsfile/live/1000_1.m3u8$订阅源
武乡新闻综合,http://60.220.198.84:81/0.m3u8$订阅源
